OBJECTID,Street1,Street2,Intersect,Long,Lat
2427,BLANSHARD ST,NORTH PARK ST,BLANSHARD ST & NORTH PARK ST,-123.361687917095,48.4300826596443
2428,COOK ST,NORTH PARK ST,COOK ST & NORTH PARK ST,-123.352987181744,48.4295562871997
2429,CHAMBERS ST,NORTH PARK ST,CHAMBERS ST & NORTH PARK ST,-123.350044570422,48.4293825558225
2430,BURLEITH CRES,NORTHCOTT AVE,BURLEITH CRES & NORTHCOTT AVE,-123.392439368392,48.4401997913266
2431,COVENTRY AVE,NORTHCOTT AVE,COVENTRY AVE & NORTHCOTT AVE,-123.390455780738,48.4395121852905
2432,FORT ST,OAK BAY AVE,FORT ST & OAK BAY AVE,-123.336930910539,48.4265290395792
2433,MCGREGOR AVE,OAK BAY AVE,MCGREGOR AVE & OAK BAY AVE,-123.335740276553,48.4265161659101
2434,MORRISON ST,OAK BAY AVE,MORRISON ST & OAK BAY AVE,-123.334259658387,48.4264922157523
2435,BELCHER AVE,OAK BAY AVE,BELCHER AVE & OAK BAY AVE,-123.332969030118,48.4264741291838
2436,JUBILEE AVE,OAK BAY AVE,JUBILEE AVE & OAK BAY AVE,-123.331628841019,48.426465356689
2437,BEVERLEY PL,OAK BAY AVE,BEVERLEY PL & OAK BAY AVE,-123.331298622112,48.4264631922118
2438,BANK ST,OAK BAY AVE,BANK ST & OAK BAY AVE,-123.3291781497,48.426454400784
2439,CLARE ST,OAK BAY AVE,CLARE ST & OAK BAY AVE,-123.328181569546,48.4264526392493
2440,FELL ST,OAK BAY AVE,FELL ST & OAK BAY AVE,-123.327530740085,48.4264514844959
2441,CHAMBERLAIN ST,OAK BAY AVE,CHAMBERLAIN ST & OAK BAY AVE,-123.326987632847,48.4264505131216
2442,DAVIE ST,OAK BAY AVE,DAVIE ST & OAK BAY AVE,-123.326170515931,48.426449060013
2443,AMPHION ST,OAK BAY AVE,AMPHION ST & OAK BAY AVE,-123.323799173416,48.4264448141022
2444,FOUL BAY RD,OAK BAY AVE,FOUL BAY RD & OAK BAY AVE,-123.322737198848,48.4264428967674
2445,GOSWORTH RD,OAKLAND AVE,GOSWORTH RD & OAKLAND AVE,-123.343201204469,48.4449746800978
2446,DONCASTER DR,OAKLAND AVE,DONCASTER DR & OAKLAND AVE,-123.340029378009,48.4460732030744
2447,HEYWOOD AVE,OLIPHANT AVE,HEYWOOD AVE & OLIPHANT AVE,-123.360556401153,48.4139159565462
2448,COOK ST,OLIPHANT AVE,COOK ST & OLIPHANT AVE,-123.356843740588,48.4138012342929
2449,GEORGE ST,OLIVE ST,GEORGE ST & OLIVE ST,-123.349335419385,48.4080146937083
2450,MAY ST,OLIVE ST,MAY ST & OLIVE ST,-123.348540371368,48.4112652836127
2451,DALLAS RD,OLYMPIA AVE,DALLAS RD & OLYMPIA AVE,-123.370869884655,48.408990644888
2452,BATTERY ST,OLYMPIA AVE,BATTERY ST & OLYMPIA AVE,-123.370309979774,48.4103415765261
2453,DALLAS RD,ONTARIO ST,DALLAS RD & ONTARIO ST,-123.384870783398,48.421580766925
2454,MONTREAL ST,ONTARIO ST,MONTREAL ST & ONTARIO ST,-123.380814126899,48.4196376133752
2455,DENMAN ST,OREGON AVE,DENMAN ST & OREGON AVE,-123.343031452464,48.4327646704765
2456,BAY ST,OREGON AVE,BAY ST & OREGON AVE,-123.34293776877,48.4344022992838
2457,FORT ST,ORMOND ST,FORT ST & ORMOND ST,-123.349793506864,48.4229412120969
2458,COOK ST,OSCAR ST,COOK ST & OSCAR ST,-123.355955336162,48.4158945551288
2459,CHESTER AVE,OSCAR ST,CHESTER AVE & OSCAR ST,-123.354562089444,48.4157493102371
2460,LINDEN AVE,OSCAR ST,LINDEN AVE & OSCAR ST,-123.352432778887,48.4155272952031
2461,CEDAR HILL RD,OSWALD RD,CEDAR HILL RD & OSWALD RD,-123.345537225793,48.4461031145114
2462,DALLAS RD,OSWEGO ST,DALLAS RD & OSWEGO ST,-123.38216459655,48.4141848535972
2463,NIAGARA ST,OSWEGO ST,NIAGARA ST & OSWEGO ST,-123.380181667192,48.4160210656543
2464,BECKLEY AVE,OSWEGO ST,BECKLEY AVE & OSWEGO ST,-123.379811017111,48.41635906398
2465,ONTARIO ST,OSWEGO ST,ONTARIO ST & OSWEGO ST,-123.377806743849,48.4181952068227
2466,MICHIGAN ST,OSWEGO ST,MICHIGAN ST & OSWEGO ST,-123.37707034971,48.4188754676857
2467,KINGSTON ST,OSWEGO ST,KINGSTON ST & OSWEGO ST,-123.375589225611,48.4202434040452
2468,BELLEVILLE ST,OSWEGO ST,BELLEVILLE ST & OSWEGO ST,-123.374141556755,48.4216042000567
2469,COOK ST,OXFORD ST,COOK ST & OXFORD ST,-123.356715419789,48.414092253621
2470,CHESTER AVE,OXFORD ST,CHESTER AVE & OXFORD ST,-123.354137443226,48.4138020382652
2471,LINDEN AVE,OXFORD ST,LINDEN AVE & OXFORD ST,-123.352888600389,48.4136614257608
2472,HOWE ST,OXFORD ST,HOWE ST & OXFORD ST,-123.350442163316,48.4133795143204
2473,MOSS ST,OXFORD ST,MOSS ST & OXFORD ST,-123.349308418146,48.4132488504597
2474,DALLAS RD,PADDON AVE,DALLAS RD & PADDON AVE,-123.372094528581,48.409396713409
2475,BATTERY ST,PADDON AVE,BATTERY ST & PADDON AVE,-123.370992593296,48.4106744026757
2476,COOK ST,PAKINGTON ST,COOK ST & PAKINGTON ST,-123.355568468832,48.4171979279472
2477,JOHNSON ST,PANDORA AVE,JOHNSON ST & PANDORA AVE,-123.371133130344,48.4281433836816
2478,FAN TAN ALLEY,PANDORA AVE,FAN TAN ALLEY & PANDORA AVE,-123.367887186773,48.4285207407489
2479,GOVERNMENT ST,PANDORA AVE,GOVERNMENT ST & PANDORA AVE,-123.367038413174,48.4285332682532
2481,BROAD ST,PANDORA AVE,BROAD ST & PANDORA AVE,-123.365793591813,48.4281641739296
2482,DOUGLAS ST,PANDORA AVE,DOUGLAS ST & PANDORA AVE,-123.364486252555,48.4280263828303
2483,BLANSHARD ST,PANDORA AVE,BLANSHARD ST & PANDORA AVE,-123.361653195167,48.4277296545606
2484,AMELIA ST,PANDORA AVE,AMELIA ST & PANDORA AVE,-123.360453247981,48.4276148033932
2485,COOK ST,PANDORA AVE,COOK ST & PANDORA AVE,-123.353303825466,48.4265690664205
2486,CHAMBERS ST,PANDORA AVE,CHAMBERS ST & PANDORA AVE,-123.350498970561,48.4264908153078
2487,CAMOSUN ST,PANDORA AVE,CAMOSUN ST & PANDORA AVE,-123.347121065043,48.4269158347522
2488,FERNWOOD RD,PANDORA AVE,FERNWOOD RD & PANDORA AVE,-123.345355102451,48.4268352587944
2489,HARRISON ST,PANDORA AVE,HARRISON ST & PANDORA AVE,-123.343698231349,48.4267896528528
2490,BEGBIE ST,PANDORA AVE,BEGBIE ST & PANDORA AVE,-123.343202410918,48.4267796817212
2491,BEGBIE ST,PANDORA AVE,BEGBIE ST & PANDORA AVE,-123.342654976273,48.4267686700994
2492,JOHNSON ST,PANDORA AVE,JOHNSON ST & PANDORA AVE,-123.342022166247,48.426707485719
2493,ELFORD ST,PANDORA AVE,ELFORD ST & PANDORA AVE,-123.341260189721,48.426657673285
2494,BELMONT AVE,PANDORA AVE,BELMONT AVE & PANDORA AVE,-123.338146724203,48.4265386887067
2495,FORT ST,PANDORA AVE,FORT ST & PANDORA AVE,-123.336930910539,48.4265290395792
2496,HEYWOOD AVE,PARK BLVD,HEYWOOD AVE & PARK BLVD,-123.360586138449,48.4128516001151
2497,NURSERY RD,PARK BLVD,NURSERY RD & PARK BLVD,-123.357879298586,48.4128178310062
2498,COOK ST,PARK BLVD,COOK ST & PARK BLVD,-123.357270932738,48.4128323694847
2499,MICHIGAN ST,PARRY ST,MICHIGAN ST & PARRY ST,-123.371532270045,48.4169904713533
2500,HOLLYWOOD CRES,PASSMORE ST,HOLLYWOOD CRES & PASSMORE ST,-123.335117606905,48.4095708643773
2501,KIMTA RD,PAUL KANE PL,KIMTA RD & PAUL KANE PL,-123.380518897458,48.4276464269542
2502,BELMONT AVE,PEARL ST,BELMONT AVE & PEARL ST,-123.338937705989,48.4420267118718
2503,DONCASTER DR,PEARL ST,DONCASTER DR & PEARL ST,-123.336820069119,48.4419922109715
2504,FORT ST,PEMBERTON RD,FORT ST & PEMBERTON RD,-123.342082154323,48.4247570412558
2505,CARBERRY GDNS,PEMBERTON RD,CARBERRY GDNS & PEMBERTON RD,-123.341110607873,48.4237243969122
2506,ANGUS RD,PEMBERTON RD,ANGUS RD & PEMBERTON RD,-123.340539006921,48.42159263672
2507,GOVERNMENT ST,PEMBROKE ST,GOVERNMENT ST & PEMBROKE ST,-123.367206622472,48.4327226660036
2508,DOUGLAS ST,PEMBROKE ST,DOUGLAS ST & PEMBROKE ST,-123.364588962864,48.4327645269039
2509,BLANSHARD ST,PEMBROKE ST,BLANSHARD ST & PEMBROKE ST,-123.362241960686,48.4328119355495
2510,DOWLER PL,PEMBROKE ST,DOWLER PL & PEMBROKE ST,-123.361416252326,48.4324497522525
2511,COOK ST,PEMBROKE ST,COOK ST & PEMBROKE ST,-123.352676636109,48.4319119374342
2512,CAMERON ST,PEMBROKE ST,CAMERON ST & PEMBROKE ST,-123.35082739213,48.4317913703409
2513,CHAMBERS ST,PEMBROKE ST,CHAMBERS ST & PEMBROKE ST,-123.349726612714,48.4317195867632
2514,FERNWOOD RD,PEMBROKE ST,FERNWOOD RD & PEMBROKE ST,-123.345116101138,48.4313653220619
2515,OREGON AVE,PEMBROKE ST,OREGON AVE & PEMBROKE ST,-123.343104771452,48.4313230530304
2516,BELMONT AVE,PEMBROKE ST,BELMONT AVE & PEMBROKE ST,-123.339795827089,48.4312343674106
2517,FORBES ST,PEMBROKE ST,FORBES ST & PEMBROKE ST,-123.338438868244,48.4312049039889
2518,LYDIA ST,PEMBROKE ST,LYDIA ST & PEMBROKE ST,-123.334370481775,48.4311077362604
2519,BEGBIE ST,PEMBROKE ST,BEGBIE ST & PEMBROKE ST,-123.332505384834,48.4306995221211
2520,BIRCH ST,PEMBROKE ST,BIRCH ST & PEMBROKE ST,-123.331397381372,48.4309123440951
2521,HEYWOOD AVE,PENDERGAST ST,HEYWOOD AVE & PENDERGAST ST,-123.360503840493,48.4157972062763
2522,COOK ST,PENDERGAST ST,COOK ST & PENDERGAST ST,-123.356147152768,48.4154397357668
2523,KINGSTON ST,PENDRAY ST,KINGSTON ST & PENDRAY ST,-123.37719122435,48.4210215020118
2524,CROSS ST,PENDRAY ST,CROSS ST & PENDRAY ST,-123.376321564791,48.4217561749708
2525,BELLEVILLE ST,PENDRAY ST,BELLEVILLE ST & PENDRAY ST,-123.375247271771,48.4221823569121
2526,LANGHAM CRT,PENTRELEW PL,LANGHAM CRT & PENTRELEW PL,-123.349574631924,48.4210587313218
2527,FORT ST,PENTRELEW PL,FORT ST & PENTRELEW PL,-123.348403617475,48.4230568535314
2528,HUMBOLDT ST,PENWELL ST,HUMBOLDT ST & PENWELL ST,-123.365226114845,48.4214935121057
2529,FAIRFIELD RD,PENWELL ST,FAIRFIELD RD & PENWELL ST,-123.364320605091,48.4219270497541
2530,DALLAS RD,PILOT ST,DALLAS RD & PILOT ST,-123.38296262782,48.4146806083536
2531,NIAGARA ST,PILOT ST,NIAGARA ST & PILOT ST,-123.38108436117,48.4164453096593
2532,DOMINION RD,PINE ST,DOMINION RD & PINE ST,-123.393871943133,48.4360057299408
2533,MCCASKILL ST,PINE ST,MCCASKILL ST & PINE ST,-123.392295508365,48.4363541456346
2534,CRAIGFLOWER RD,PINE ST,CRAIGFLOWER RD & PINE ST,-123.388637310465,48.4371294654783
2535,HILLSIDE AVE,PLEASANT ST,HILLSIDE AVE & PLEASANT ST,-123.376742081308,48.4363717379721
2536,JOHN ST,PLEASANT ST,JOHN ST & PLEASANT ST,-123.376575963638,48.435551836705
2537,BAY ST,PLEASANT ST,BAY ST & PLEASANT ST,-123.376387899884,48.4347160385493
2538,MOSS ST,POINT ST,MOSS ST & POINT ST,-123.35091336769,48.4066369452264
2539,DOMINION RD,POWDERLY AVE,DOMINION RD & POWDERLY AVE,-123.393608940611,48.4375289320882
2540,MICHIGAN ST,POWELL ST,MICHIGAN ST & POWELL ST,-123.370807960397,48.4170422834822
2541,GOVERNMENT ST,PRINCESS AVE,GOVERNMENT ST & PRINCESS AVE,-123.36724011952,48.4335550980775
2542,DOUGLAS ST,PRINCESS AVE,DOUGLAS ST & PRINCESS AVE,-123.364610281465,48.4334513389443
2543,DOWLER PL,PRINCESS AVE,DOWLER PL & PRINCESS AVE,-123.361297359229,48.4332590892831
2544,COOK ST,PRINCESS AVE,COOK ST & PRINCESS AVE,-123.352566255723,48.4327476555843
2545,CHAMBERS ST,PRINCESS AVE,CHAMBERS ST & PRINCESS AVE,-123.349592318011,48.4325955519915
2546,HILLSIDE AVE,PRIOR ST,HILLSIDE AVE & PRIOR ST,-123.355153880381,48.4399360624311
2547,KINGS RD,PRIOR ST,KINGS RD & PRIOR ST,-123.354432829837,48.4380375839782
2548,BAY ST,PRIOR ST,BAY ST & PRIOR ST,-123.353428018058,48.4350401975675
2549,MOSS ST,PURCELL PL,MOSS ST & PURCELL PL,-123.347034100073,48.422525713162
2550,ACADEMY CLOSE,QUADRA ST,ACADEMY CLOSE & QUADRA ST,-123.362153430228,48.4178521559805
2551,CONVENT PL,QUADRA ST,CONVENT PL & QUADRA ST,-123.361578758819,48.418445320259
2552,HUMBOLDT ST,QUADRA ST,HUMBOLDT ST & QUADRA ST,-123.361310494718,48.418910027149
2553,FINLAYSON ST,QUADRA ST,FINLAYSON ST & QUADRA ST,-123.361141810081,48.4462792954501
2554,FAIRFIELD RD,QUADRA ST,FAIRFIELD RD & QUADRA ST,-123.360508016164,48.4196623622565
2555,BURDETT AVE,QUADRA ST,BURDETT AVE & QUADRA ST,-123.360290959801,48.421745256113
2556,COURTNEY ST,QUADRA ST,COURTNEY ST & QUADRA ST,-123.360133967405,48.4223565555587
2557,BROUGHTON ST,QUADRA ST,BROUGHTON ST & QUADRA ST,-123.359915411345,48.4231940579445
2558,MEARES ST,QUADRA ST,MEARES ST & QUADRA ST,-123.359835111255,48.4235119388849
2559,FORT ST,QUADRA ST,FORT ST & QUADRA ST,-123.359708429719,48.4240134207574
2560,MARKET ST,QUADRA ST,MARKET ST & QUADRA ST,-123.359421186872,48.4402931742344
2561,HILLSIDE AVE,QUADRA ST,HILLSIDE AVE & QUADRA ST,-123.3591700694,48.4394230141503
2562,JOHNSON ST,QUADRA ST,JOHNSON ST & QUADRA ST,-123.35906148398,48.4265804620581
2563,PANDORA AVE,QUADRA ST,PANDORA AVE & QUADRA ST,-123.359013528275,48.4274926316494
2564,MASON ST,QUADRA ST,MASON ST & QUADRA ST,-123.358958513088,48.4280627063822
2565,CORMORANT ST,QUADRA ST,CORMORANT ST & QUADRA ST,-123.358910074841,48.4285324623957
2566,BALMORAL RD,QUADRA ST,BALMORAL RD & QUADRA ST,-123.358843335474,48.4290642796204
2567,NORTH PARK ST,QUADRA ST,NORTH PARK ST & QUADRA ST,-123.358744098484,48.429891048805
2568,CALEDONIA AVE,QUADRA ST,CALEDONIA AVE & QUADRA ST,-123.358613385313,48.430771708944
2569,KINGS RD,QUADRA ST,KINGS RD & QUADRA ST,-123.358615620333,48.4375004442657
2570,GREEN ST,QUADRA ST,GREEN ST & QUADRA ST,-123.358516106224,48.431510613946
2571,PEMBROKE ST,QUADRA ST,PEMBROKE ST & QUADRA ST,-123.358418825691,48.4322495205727
2572,PRINCESS AVE,QUADRA ST,PRINCESS AVE & QUADRA ST,-123.358306395262,48.4330848039388
2573,EMPRESS AVE,QUADRA ST,EMPRESS AVE & QUADRA ST,-123.358077077235,48.4347814222841
2574,BAY ST,QUADRA ST,BAY ST & QUADRA ST,-123.358008370483,48.4352931180483
2575,BANK ST,QUAMICHAN ST,BANK ST & QUAMICHAN ST,-123.328684647061,48.421821873838
2576,MADDISON ST,QUAMICHAN ST,MADDISON ST & QUAMICHAN ST,-123.32757455222,48.4214128032989
2577,LAWNDALE AVE,QUAMICHAN ST,LAWNDALE AVE & QUAMICHAN ST,-123.326365069768,48.4209653297803
2578,COWICHAN ST,QUAMICHAN ST,COWICHAN ST & QUAMICHAN ST,-123.324940000547,48.4207981039128
2579,FOUL BAY RD,QUAMICHAN ST,FOUL BAY RD & QUAMICHAN ST,-123.323366527771,48.4207927518522
2580,MONTREAL ST,QUEBEC ST,MONTREAL ST & QUEBEC ST,-123.377862991,48.422384713357
2581,PENDRAY ST,QUEBEC ST,PENDRAY ST & QUEBEC ST,-123.376456248762,48.4217027430468
2582,OSWEGO ST,QUEBEC ST,OSWEGO ST & QUEBEC ST,-123.374826569858,48.420911365831
2583,MENZIES ST,QUEBEC ST,MENZIES ST & QUEBEC ST,-123.371368937474,48.4199991241546
2584,FAIRFIELD RD,QUEEN ANNE HTS,FAIRFIELD RD & QUEEN ANNE HTS,-123.324253326971,48.415742636113
2585,GOVERNMENT ST,QUEENS AVE,GOVERNMENT ST & QUEENS AVE,-123.367266887173,48.4342789433409
2586,DOUGLAS ST,QUEENS AVE,DOUGLAS ST & QUEENS AVE,-123.364659234227,48.4341717655721
2587,BLANSHARD ST,QUEENS AVE,BLANSHARD ST & QUEENS AVE,-123.36261563869,48.4340543470908
2588,DOWLER PL,QUEENS AVE,DOWLER PL & QUEENS AVE,-123.361175955567,48.4340855087578
2589,QUADRA ST,QUEENS AVE,QUADRA ST & QUEENS AVE,-123.358194531334,48.4339110694317
2590,COOK ST,QUEENS AVE,COOK ST & QUEENS AVE,-123.352443436482,48.4335710500372
2591,CHAMBERS ST,QUEENS AVE,CHAMBERS ST & QUEENS AVE,-123.349487174632,48.433401281631
2592,MARKET ST,QUESNEL ST,MARKET ST & QUESNEL ST,-123.36570051451,48.4394680376121
2593,BEAVEN ST,QUIXOTE LANE,BEAVEN ST & QUIXOTE LANE,-123.327784601715,48.4140538066801
2594,EVANS ST,RAYNOR AVE,EVANS ST & RAYNOR AVE,-123.391250300565,48.4356773855473
2595,FULLERTON AVE,RAYNOR AVE,FULLERTON AVE & RAYNOR AVE,-123.389499416085,48.4360602575861
2596,CRAIGFLOWER RD,RAYNOR AVE,CRAIGFLOWER RD & RAYNOR AVE,-123.387887447375,48.4364145029669
2597,MARY ST,RAYNOR AVE,MARY ST & RAYNOR AVE,-123.386068164498,48.436496879604
2598,CATHERINE ST,RAYNOR AVE,CATHERINE ST & RAYNOR AVE,-123.384822923198,48.4364915917698
2599,ARTHUR CURRIE LANE,RAYNOR AVE,ARTHUR CURRIE LANE & RAYNOR AVE,-123.383367747597,48.4365640358534
2600,ALSTON ST,RAYNOR AVE,ALSTON ST & RAYNOR AVE,-123.38328155899,48.4364559438692
2601,PANDORA AVE,REBECCA ST,PANDORA AVE & REBECCA ST,-123.35179080677,48.4270889639621
2602,MASON ST,REBECCA ST,MASON ST & REBECCA ST,-123.351719525516,48.4276538035887
2603,NANAIMO ST,REDBRICK ST,NANAIMO ST & REDBRICK ST,-123.368694044931,48.4442586526738
2604,BLANSHARD ST,REDBRICK ST,BLANSHARD ST & REDBRICK ST,-123.366145083306,48.4447448503619
2605,LEIGHTON RD,REDFERN ST,LEIGHTON RD & REDFERN ST,-123.324914947645,48.4284107281896
2606,OAK BAY AVE,REDFERN ST,OAK BAY AVE & REDFERN ST,-123.324927646799,48.4264468406846
2607,BRIGHTON AVE,REDFERN ST,BRIGHTON AVE & REDFERN ST,-123.324538092037,48.4241856511936
2608,BRIGHTON CRES,REDFERN ST,BRIGHTON CRES & REDFERN ST,-123.324196188839,48.4230519275372
2609,QUAMICHAN ST,REDFERN ST,QUAMICHAN ST & REDFERN ST,-123.324166709145,48.4207968028915
2610,HAWES RD,REDFERN ST,HAWES RD & REDFERN ST,-123.32413713701,48.4216032274897
2611,GLASGOW ST,REED ST,GLASGOW ST & REED ST,-123.362761252992,48.4476959014644
2612,RAYNOR AVE,REGATTA LANDING,RAYNOR AVE & REGATTA LANDING,-123.382623645472,48.4362801738601
2613,CENTRAL SPUR RD,REGATTA LANDING,CENTRAL SPUR RD & REGATTA LANDING,-123.3817094583,48.4363761318663
2614,BELMONT AVE,REGENTS PL,BELMONT AVE & REGENTS PL,-123.338002065051,48.4238041007402
2615,LAUREL LANE,REGENTS PL,LAUREL LANE & REGENTS PL,-123.337164505548,48.4233684748384
2616,NIAGARA ST,RENDALL ST,NIAGARA ST & RENDALL ST,-123.37830040736,48.4151079055395
2617,BECKLEY AVE,RENDALL ST,BECKLEY AVE & RENDALL ST,-123.377934388375,48.4154470636305
2618,POWDERLY AVE,RENO ST,POWDERLY AVE & RENO ST,-123.392059206493,48.4378582834239
2619,BELTON AVE,RENO ST,BELTON AVE & RENO ST,-123.391681843084,48.4370735641347
2620,MOSS ST,REVERCOMB PL,MOSS ST & REVERCOMB PL,-123.34767556464,48.4198058713163
2621,COOK ST,RICHARDSON ST,COOK ST & RICHARDSON ST,-123.354966105592,48.4196302858134
2622,LINDEN AVE,RICHARDSON ST,LINDEN AVE & RICHARDSON ST,-123.351529889246,48.4192637193448
2623,HARBINGER AVE,RICHARDSON ST,HARBINGER AVE & RICHARDSON ST,-123.350130755412,48.419111669164
2624,CORNWALL ST,RICHARDSON ST,CORNWALL ST & RICHARDSON ST,-123.348904107264,48.4189783492406
2625,MOSS ST,RICHARDSON ST,MOSS ST & RICHARDSON ST,-123.347909186733,48.4188702035791
2626,MINTO ST,RICHARDSON ST,MINTO ST & RICHARDSON ST,-123.345793811595,48.4176600455927
2627,CARNSEW ST,RICHARDSON ST,CARNSEW ST & RICHARDSON ST,-123.344931168937,48.4167932332826
2628,KIPLING ST,RICHARDSON ST,KIPLING ST & RICHARDSON ST,-123.343983490928,48.416612068662
2629,ARNOLD AVE,RICHARDSON ST,ARNOLD AVE & RICHARDSON ST,-123.341048969188,48.4162920489227
2630,ARMINE PL,RICHARDSON ST,ARMINE PL & RICHARDSON ST,-123.330435681491,48.4179765804597
2631,GONZALES AVE,RICHARDSON ST,GONZALES AVE & RICHARDSON ST,-123.329685514332,48.4186146535146
2632,MADDISON ST,RICHARDSON ST,MADDISON ST & RICHARDSON ST,-123.329190590925,48.4192240150627
2633,LAWNDALE AVE,RICHARDSON ST,LAWNDALE AVE & RICHARDSON ST,-123.327374999757,48.4196382361118
2634,MOSS PARK GDNS,RICHARDSON ST,MOSS PARK GDNS & RICHARDSON ST,-123.326452994764,48.4198527418045
2635,COWICHAN ST,RICHARDSON ST,COWICHAN ST & RICHARDSON ST,-123.32549600491,48.4200753781606
2636,FOUL BAY RD,RICHARDSON ST,FOUL BAY RD & RICHARDSON ST,-123.323399791839,48.4203128628942
2637,DESPARD AVE,RICHMOND AVE,DESPARD AVE & RICHMOND AVE,-123.332353844478,48.419410867794
2638,RICHARDSON ST,RICHMOND AVE,RICHARDSON ST & RICHMOND AVE,-123.331477610778,48.4175953990872
2639,CHANDLER AVE,RICHMOND AVE,CHANDLER AVE & RICHMOND AVE,-123.331028039907,48.4166897609361
2640,CRESCENT RD,RICHMOND AVE,CRESCENT RD & RICHMOND AVE,-123.330828468868,48.4115613195753
2641,LILLIAN RD,RICHMOND AVE,LILLIAN RD & RICHMOND AVE,-123.330816503385,48.4131833354107
2642,OAK SHADE LANE,RICHMOND AVE,OAK SHADE LANE & RICHMOND AVE,-123.33060487128,48.4221774197994
2643,FAIRFIELD RD,RICHMOND AVE,FAIRFIELD RD & RICHMOND AVE,-123.33049482125,48.4154919299998
2644,QUAMICHAN ST,RICHMOND AVE,QUAMICHAN ST & RICHMOND AVE,-123.330379183479,48.422446602286
2645,OAK BAY AVE,RICHMOND AVE,OAK BAY AVE & RICHMOND AVE,-123.330244165778,48.4264562761118
2646,LEIGHTON RD,RICHMOND AVE,LEIGHTON RD & RICHMOND AVE,-123.330239741735,48.4283930423264
2647,GREEN OAKS TERR,RICHMOND AVE,GREEN OAKS TERR & RICHMOND AVE,-123.330145926042,48.4245273115304
2648,BRIGHTON AVE,RICHMOND AVE,BRIGHTON AVE & RICHMOND AVE,-123.330128802593,48.4241910844307
2649,FORT ST,RICHMOND AVE,FORT ST & RICHMOND AVE,-123.330155199171,48.4295427156142
2650,FORT ST,RICHMOND RD,FORT ST & RICHMOND RD,-123.330155199171,48.4295427156142
2651,BIRCH ST,RICHMOND RD,BIRCH ST & RICHMOND RD,-123.330036290999,48.4297656948722
2652,PEMBROKE ST,RICHMOND RD,PEMBROKE ST & RICHMOND RD,-123.32979796643,48.4308112009822
2653,CORONATION AVE,RICHMOND RD,CORONATION AVE & RICHMOND RD,-123.329623664782,48.4315758139727
2654,DENMAN ST,RICHMOND RD,DENMAN ST & RICHMOND RD,-123.329469704337,48.4322942224139
2655,BAY ST,RICHMOND RD,BAY ST & RICHMOND RD,-123.329189939179,48.4336760259179
2656,EMERSON ST,RICHMOND RD,EMERSON ST & RICHMOND RD,-123.329020200076,48.4344711565274
2657,ADANAC ST,RICHMOND RD,ADANAC ST & RICHMOND RD,-123.328861610179,48.4352086072743
2658,HAULTAIN ST,RICHMOND RD,HAULTAIN ST & RICHMOND RD,-123.328708768464,48.435919304244
2659,CARRICK ST,RICHMOND RD,CARRICK ST & RICHMOND RD,-123.328506579128,48.4368658811594
2660,KINGS RD,RICHMOND RD,KINGS RD & RICHMOND RD,-123.328300042716,48.4378327662101
2661,NEWTON ST,RICHMOND RD,NEWTON ST & RICHMOND RD,-123.328115272847,48.438755505212
2662,PEMBROKE ST,RIDGE RD,PEMBROKE ST & RIDGE RD,-123.346486807952,48.4314878692202
2663,CENTRE RD,RIDGE RD,CENTRE RD & RIDGE RD,-123.346400007114,48.4321418119381
2664,DENMAN ST,RIDGE RD,DENMAN ST & RIDGE RD,-123.346307087808,48.4328418558766
2665,MENZIES ST,RITHET ST,MENZIES ST & RITHET ST,-123.376549448103,48.4129511092102
2666,CAPTAIN ST,ROBERT ST,CAPTAIN ST & ROBERT ST,-123.38880223397,48.4281639955721
2667,MILNE ST,ROBERT ST,MILNE ST & ROBERT ST,-123.388804476882,48.4284579663609
2668,ESQUIMALT RD,ROBERT ST,ESQUIMALT RD & ROBERT ST,-123.388810801021,48.4305433465156
2669,HOLLYWOOD CRES,ROBERTSON ST,HOLLYWOOD CRES & ROBERTSON ST,-123.331587237405,48.4102709476878
2670,CRESCENT RD,ROBERTSON ST,CRESCENT RD & ROBERTSON ST,-123.331571665149,48.411119110665
2671,LILLIAN RD,ROBERTSON ST,LILLIAN RD & ROBERTSON ST,-123.331567976284,48.413189854893
2672,FAIRFIELD RD,ROBERTSON ST,FAIRFIELD RD & ROBERTSON ST,-123.331540746025,48.41519039738
2673,RICHARDSON ST,ROBLEDA CRES,RICHARDSON ST & ROBLEDA CRES,-123.346581464864,48.4185658226159
2674,GORGE RD E,ROCK BAY AVE,GORGE RD E & ROCK BAY AVE,-123.370606318234,48.4395439343207
2675,ELLICE ST,ROCK BAY AVE,ELLICE ST & ROCK BAY AVE,-123.370500418681,48.4392565487476
2676,DAVID ST,ROCK BAY AVE,DAVID ST & ROCK BAY AVE,-123.370156200633,48.4384663735491
2677,HILLSIDE AVE,ROCK BAY AVE,HILLSIDE AVE & ROCK BAY AVE,-123.369810026886,48.4376772013043
2678,JOHN ST,ROCK BAY AVE,JOHN ST & ROCK BAY AVE,-123.369463052201,48.4368861832532
2679,BAY ST,ROCK BAY AVE,BAY ST & ROCK BAY AVE,-123.369047122842,48.4358959926058
2680,QUADRA ST,ROCKLAND AVE,QUADRA ST & ROCKLAND AVE,-123.360078833218,48.4225678260815
2681,COOK ST,ROCKLAND AVE,COOK ST & ROCKLAND AVE,-123.354365535797,48.4220753295672
